username,location,country,rating,rating_value,rating_service,rating_food,rating_atmosphere,review,title,date
Impressed82,"Zagreb, Croatia",Croatia,5,null,null,null,null,Great food and service. I would recommend the ravioli with truffles. Pizza iz also great. Prices are moderately expensive but still affordable.,,Mar 2022
Happiness753775,"Ljubljana, Slovenia",Slovenia,5,null,null,null,null,After going to it’s sister restaurants Gradska Kavana Arsenal and Panorama we decided to try Dubravka. Started with Seafood tagliatelle followed by Veal medallions in chanterelle sauce. Both excellent. The service we received was outstanding. A special thanks to Anita for making our evening so special.,,Oct 2021
Marley78160,"Paris, France",France,3,null,null,null,null,We came twice once for dinner and once for breakfast as it was right by our hotel. The night service was dismal with young waiters seemingly not knowing what to do while the morning waiters were mature adults and friendly. I would suggest this place for breakfast.,,Aug 2021
jackiel20212018,"Elmira, New York",USA,5,4.0,5.0,5.0,null,"Delightful outdoor breakfast with a view. I had a short period of time to eat, and they staff was able to accommodate that and still provide me with an excellent meal. I just wish I could have lingered there longer.",,Sep 2021
RC,"London, United Kingdom",United Kingdom,5,null,null,null,null,Lovely views. Nice food and friendly staff. Enjoyed a family dinner. Visited in October. Can get a bit cold outside even with heaters.,,Nov 2021
AndyCrit7,"Doncaster, United Kingdom",United Kingdom,5,null,null,null,null,"Me and my wife ate here every day that we was in Dubrovnik, the food was always nice and we had a variety of meals and the service was great. Highly recommend",,Oct 2021
Rhian H,null,null,5,null,null,null,null,"Came to this restaurant twice, conveniently located just outside Old Town near the bus stops and Amerling Fountain where the tour guides wait. 
Truffle ravioli was delicious! 
Staff were very pleasant and when a very heavy Thunder & lightening storm came in from the sea, the waiter took us inside and made us feel looked after and safe. 
I was also quite partial to the coffee with whipped cream whilst taking in the view.",,Oct 2021
Sivacho,"Purley, United Kingdom",United Kingdom,5,null,null,null,null,"Had a fantastic meal . The service was excellent 
Very polite and welcoming . Lovely ambience 
Will highly recommend.
Conveniently located near the bus stop",,Oct 2021
Caledonia_14,"Glasgow, United Kingdom",United Kingdom,5,4.0,5.0,5.0,null,"We spent a leisurely cocktail and wine fuelled lunch here enjoying the incredible setting and delicious food. The fish platter is perfect, a lovely selection of local fish including fabulous perfectly cooked squid. Others had pizza which they highly rated. There is an extensive cocktail list, we managed to sample 10 different ones between us, all were delicious but I particularly enjoyed the Dubrovnik Mule. The staff are friendly and attentive and we were not rushed and allowed to sit and enjoy the surroundings and atmosphere.",,Oct 2021
Julie L,null,null,5,null,null,null,null,Very nice restaurant...good view...the food is very good!! Try the raviolis and lasagna...amazing !!! Service is top notch👌 I highly recommend,,Oct 2021
Deirdre Tampa,null,null,5,null,null,null,null,"Great spot. We started with drinks and wound up eating lunch it was so pleasant. The scenery was great as was the food. We had pizza and tomato soup, but delicious. They did not rush us at all. Server was great.",,Oct 2021
Mart201810,"London, United Kingdom",United Kingdom,5,null,null,null,null,We were initially a bit concerned that the food and hospitality might not match the view but that was certainly not the case. Varied menu and all dishes ordered were great. We didn’t have a booking but waited 10 minutes or so and were shown to a great table right on the wall overlooking the bay. Steak was a particular favourite.,,Sep 2021
jackee25,"Miami, Florida",USA,5,5.0,5.0,5.0,null,Had our first dinner here while visiting Dubrovnik and it did not disappoint. Great service and the food was excellent.,,Sep 2021
Alex C,"Kingston-upon-Hull, United Kingdom",United Kingdom,4,null,null,null,null,"Had a lovely light lunch here on one of our first days in Dubrovnik.

Fantastic location, just outside the old city walls and overlooking the Adriatic and the kayaking beach. 

Food and service were very good. Recommended to book if going in an evening, as it always looked full throughout the evenings.

Price was quite expensive as expected but not outrageously so and you get a discount with the Dubrovnik Card!",,Sep 2021
Lauren_b1993,"Sheffield, United Kingdom",United Kingdom,4,null,null,null,null,"The food and cocktails here were very nice with a gorgeous evening view of the city walls/bay. This was my least favourite restaurant of the Nautika chain in Dubrovnik as compared to the other 2 the service wasn’t quite as good but I’d say the food was. I’d book it you want to go here, we were lucky as walk ins we got a table next to the city walls but if you want an ocean view you’d need to book.",,Oct 2021
Michelle F,null,null,5,null,null,null,null,"We first called in for cocktails late in the evening. The staff were very friendly and accommodating, the weather had turned cool and they provided heaters and blankets. The cocktails were delicious. We decided to go back the following day for dinner and we were not disappointed. Same friendly service and the best meal we had had all week. The food was so delicious we also returned the following evening and had another delicious meal. The restaurant is very handy for the bus terminus if you are staying outside the city.",,Sep 2021
smithhumbers,"London, United Kingdom",United Kingdom,5,null,null,null,null,"The most fabulous pasta. Ravioli and truffles, to die for. Perfect setting to end our holiday . Lunch outside before we go to the airport. A must on your trip . Staff are very helpful.",,Sep 2021
aileenm3108,"Killarney, Ireland",Ireland,5,null,null,null,null,We are here last night we have eaten here before on a previous visit to Dubrovnik. Food was excellent the service was great I am coeliac,,Sep 2021
Mary R,Ireland,Ireland,5,null,null,null,null,"We ate on the terrace overlooking the city walls and old Fort, stunning and very special views. The waiting staff were excellent. Sometimes in resturaunts in busy scenic/tourist location the food may not be great, I am happy to say this was not the case at this resturaunt. I had seafood linguine and my partner chose what he describes as one of the best pizzas he has ever had (the bolognese). We had 2 mains 2 sides 3 cocktails and water for under 60euro including tip which we found to great value given the quality of the food, service and location.",,Sep 2021
The Non Flying Scotsman,"Glasgow, United Kingdom",United Kingdom,5,null,null,null,null,"After a wonderful day on Lokrum island I decided to go this amazing place for lunch and it exceeded everything that I hoped for . 
 I managed to get a table overlooking the cost and the fort which was beautiful . The staff were very friendly and the food was amazing . 

I opted for the the veal cheeks with chard and vegetables . It was simply devine .The veal was tender and the vegetables were amazing . This was accompanied by a fantastic apple and melon cocktail . 

If you are looking for a fantastic meal with an amazing view then this is the place for you .",,Sep 2021
Nicola Elizabeth,United Kingdom,United Kingdom,5,5.0,5.0,5.0,null,"This restaurant is in the most beautiful location. The food is excellent but the best thing about this restaurant is the quality of the staff. The service is amazing. The staff are knowledgeable, friendly, polite and highly skilled. The excellent service makes the whole experience feel like a very special and memorable occasion. we have visited this restaurant many times and can't wait to return. Thanks to all the staff.",,Sep 2021
J and d.,"Seattle, Washington",USA,5,null,null,null,null,"Everything you’d wish you could find within the they city walls. After several disappointing dinners in the old city walls, we stopped here just in front of the Pile Gate. Great seafood, top notch service and a wonderful view of the walls. Decent value too.",,Sep 2021
Mem,"Dublin, Ireland",Ireland,5,null,null,null,null,Got a 10% discount from Panorama and decided to try out the food since we enjoyed the meal there and it was a sister restaurant. My partner and I both got sea bass and it was absolutely delicious. We were still thinking about it the next day. Decided to go here again on our last night and the food did not disappoint. Would highly recommend and worth the money!,,Sep 2021
Ranko,"Rotterdam, The Netherlands",The Netherlands,5,null,null,null,null,What a top service!! It's very rare to find such pleasant / friendly waiters. And what a scenic view from the terrace. And the seafood / fish plate was delicious! Highly recommend.,,Sep 2021
katyrp2016,"Blackburn, United Kingdom",United Kingdom,5,null,null,null,null,"By far the best evening meal we had whilst in Dubrovnik, we both had different styles of steak with gratin potatoes, very very nice full of flavour! Thank you for a lovely meal, we will definitely be back next time we visit the city!",,Sep 2021
ToonTowner,"Freeport, Grand Bahama Island",Grand Bahama Island,4,null,null,null,null,"A nice pace to eat by the water and view of the Walls of the Old City. Food was good, prices were reasonable, service was great.",,Sep 2021
Elena S,null,null,5,null,null,null,null,"Had wonderful Seafood Tagliatelle with local wine and as a happy customer came back for two other meals. Food was always fresh and tasty, best I’ve had in Croatia so far! Also nice and friendly service, even when it’s busy (and it often is). Fantastic views both day and night :)",,Sep 2021
KansasGreekgirl,kansas,kansas,4,null,null,null,null,We stayed inside the walls but wanted to go outside for a bit so we chose this place because of the location just outside the Pile Gate and good people watching. We had martinis and calamari in the early evening. Ocean view .,,Jun 2021
Laurentiu Cuciureanu,"Popesti Leordeni, Romania",Romania,5,5.0,5.0,5.0,null,"Nice view and tasty food. Very big location with a lot of tables. The service was nice and the food was very tasty. Prices a bit high. All in all, it was a very successful lunch.",,Jun 2021
Hannah123,null,null,5,null,null,null,null,"Having felt so deflated by the poor food in Croatia, we are staying in Lapad but are coming into Dubrovnik and old town recently, we decided to chance this restaurant, and we’re glad we did. Fantastic food, particularly the spaghetti bolognese (the pasta tasted so fresh!), the staff were incredible, friendly and very efficient and prices reasonable enough! Definitely recommend.",,Sep 2021
Elliot,"Heidelberg, Germany",Germany,5,null,null,null,null,"I would suggest either arriving early or booking a table. We arrived at 6 and got a table instantly however there was a large queue around 8. Outstanding hospitality by the staff and the food was delicious. I would highly recommend trying the cocktails. Good options for vegetarians, which is hard to come by in Croatia. I would definitely return if in the area again. Beautiful views of the Old Town walls.",,Sep 2021
hkdk,"Coventry, United Kingdom",United Kingdom,5,null,null,null,null,"Excellent location in old town Dubrovnik, amazing sea views, great food and service and considering the prime spot not overpriced.",,Sep 2021
Milan,null,null,4,4.0,5.0,5.0,null,"Due to its good location and great view of Fortress Lovrijenac just outside the old city entrance, the restaurant is quite popular. Due to this we had to wait 30 minutes to get seated, but this is understandable, so we would advise to book a table ahead of time. 

This is a more expensive higher-end restaurant. We ordered an expensive dish on the menu mistakenly assuming it would be a 2 person portion because of the price.

 Having also eaten all the complimentary bread, we were still hungry after and mentioned this to the waiter when wanting to pay the bill. We had a lovely surprise when the manager came over and was so nice to us and offered a complimentary meal. We were blown away how nice the staff are. 

The food was great: we had fish soup (mixed feelings), seafood platter and the complimentary lamb with amazing sauce! (Gordon Ramsay would be proud)

I would definitely recommend this restaurant, but perhaps not if you are on a tighter budget.

Thank you Dubrovka!",,Aug 2021
Burcea S,"Constanta, Romania",Romania,5,null,null,null,null,"We simply love this restaurant. Dinners here have a special vibe, the staff is very friendly and the food is delicious. From truffles raviolli to steaks or seafood everything is perfect, not to mention their home apple pie which is our favourite! Would recommend their house gin tonic, it was amazing. 
Thank you for our best dinners in Dubrovnik !",,Aug 2021
Tanja M,null,null,5,null,null,null,null,"We had the best table with a beautiful view! The food is so delicious but the staff is the most important there.
Our waiter Niksa is also the manager and he was very helpfull and polite. Thank you Niksa for the recommendation of homemade cakes :-).
This restaurant is happy to have this guy!",,Aug 2021
Ddy,null,null,5,null,null,null,null,"Extremly friendly waiter, good food close to old town with a good view. 
Had fish carpaccio and the chef’s steak, was not disappointed.",,Sep 2021
YZX,"London, United Kingdom",United Kingdom,3,null,null,null,null,"I guess people come here for the view and atmosphere but not the food. Compared to other restaurants we visited in Croatia, the food here was below average. The cold seafood platter for starter was so so. It wasn’t particularly fresh or generous portion. My husband ordered grilled squid for main, and he got 4 tiny squid. It’s kind of a joke considering I got like 10 big squid at another restaurant in town. I ordered mussels and the sauce was kind of plain. We didn’t like the food too much so we decided to have gelato in the old town which was much better. The view was very nice if that’s what you’re looking for.",,Aug 2021
🤷‍♂️,"Zagreb, Croatia",Croatia,5,5.0,5.0,5.0,null,"10+ for everything! 😊 Probably one of the best food we ever had, both main dishes and desserts 🤤

Highly recommended!",,Aug 2021
Lucy A,"London, United Kingdom",United Kingdom,2,null,null,null,null,"We came here for breakfast and had reserved 4 days in advance and received a table on the wall edge over looking the view. They ask you to confirm your reservation the day before via email. 

The breakfast menu is not vast and has more ‘set meal/ menu’ with a hot drink, orange juice, bread basket fruit bowl and a choice of omelette or egg. The menu could really do with some more options and choice - even a choice of different ingredient in the omelette. Orange juice glass was tiny and coffee didn’t taste good. The menu is the same as what you see online on their website. 

You can still get the same view in the public area and space next to the restaurant. The location is just outside the old city close to the taxi ranks. 

The service was really unfriendly and unwelcoming we had a gentleman serve us who was just so miserable and made us feel so unwelcome and service was slow. 

We paid around 180 kuna for the 2 ‘set’ breakfasts. Happy with the view but wouldn’t recommend or return. 

We were also told that we should of received a 10% off voucher with our bill for the other restaurants in the ‘Nautika’ group which we did not. We later went to Panorama restaurant (which is the same owner/ company) where we would of been able to use this discount. 

Check out my Instagram for some videos of our meal and other Croatia highlights. @lucyamberparsons",,Aug 2021
MaryJane D,"Sutton, United Kingdom",United Kingdom,5,5.0,5.0,5.0,null,"We were recommended by our tour guide to have breakfast at this restaurant. Great recommendation, food was great, staff really friendly, and the view is amazing. Worh every penny!",,Aug 2021
janicemarieflygirl,"Kennebunk, Maine",USA,5,4.0,4.0,5.0,null,We were a group of seven. Everyone enjoyed their meals. I had a sea bass dish that was simply cooked and delicious.,,Aug 2021
Derek S,"Roslyn, New York",USA,5,null,null,null,null,The restaurant is a little bit expensive but the food is very very good. The location is ambiance is great. The service was good also. We got the pesto salmon pasta and a chicken dish and both were excellent.,,Aug 2021
Ludivine,"Paris, France",France,5,null,null,null,null,"The food was really nice. 
I recommend you to go there for dinner, the view is amazing.
PS : you should make a reservation and ask for a table with a view",,Jul 2021
Lauren D,null,null,5,null,null,null,null,"We visited on our last night in Dubrovnik, what q perfect way to end our trip. The food was fantastic (highly recommend the ravioli starter and steak mains), the view was unreal ( we had a table which allowed us to watch the sunset over the walls of the old town) and the service was excellent (Ivan was very friendly, personable and attentive). Very romantic setting!",,Aug 2021
Richards,UK,UK,4,null,null,null,null,"We visited the restaurant twice in three days. The first trip was so good we came again. Great service, great waiter and lovely food on the first visit. The vegetarian burger (beautifully described by the waiter) was the best our son had tasted. The second trip was a let down. A different waiter this time and it made such a difference. No bread to the table, no thank you and goodbye when the bill was paid, constantly chasing the waiter, didn’t apply a discount to the bill and just generally made the lunch less enjoyable. The food was good again but the inconsistency between the two levels of service was striking. 5 stars for the first visit - 3 for the second.",,Aug 2021
Kristof M,"Steenokkerzeel, Belgium",Belgium,5,null,null,null,null,"Great view, great food and friendly staff.
Most of the time a short waiting time but we were quickly seated.
Will come back if we have the chance!",,Aug 2021
Anita S,null,null,3,null,null,null,null,"Nothing special. We had lunch - pizza, fish soup etc. neither I nor my friends were blown away, the toppings on the pizza were very sparingly applied, not sure if even one whole mushroom was to be assembled from the rare pieces. Fish soup super disappointing - just watery with no substance, similar to what you get in a not very good school’s canteen. The View was gorgeous but food only avarage. Service was ok.",,Aug 2021
Will B,"Seattle, Washington",USA,3,null,null,null,null,"This was the most lack-luster meal of our stay in Dubrovnik. The only noteworthy part of the meal was our Dalmatian gin and tonics. And our amazing view of the city walls. The drinks were delicious and strong. However, my fish sampler was Luke warm and overcooked and my wife’s sea bass dish was also lacking in flavor compared to the other fish meals we have had elsewhere in Dubrovnik. They do have gluten free bread upon request. We would recommend just going for drinks.",,Aug 2021
JustBe,null,null,5,null,null,null,null,Dubravka restaurant serves the best and highest quality breakfast in the city at reasonable prices. Value for money. The staff is friendly. The restaurant is located in Pile. I will definitely be back again!,,Aug 2021
Rick,"Amsterdam, The Netherlands",The Netherlands,5,null,null,null,null,Aleksander gave us a great service. The food was very good and the location was also very nice. Very nice restaurant!,,Aug 2021
jgb,null,null,5,null,null,null,null,"We had a delicious lunch. Due to a miscommunication we got the wrong dish without noticing. It was when we got the receipt, we noticed that we got an other dish than we ordered. The manager quickly picked this up and solved this in the best possible way. Very friendly and hospitable. Thank you!",,Aug 2021
Justien,"Wetteren, Belgium",Belgium,5,null,null,null,null,"2 cocktails (best we had in a whole week travelling croatia), a bottle of white wine and two courses for two people for under 1000 HKR/ €150. Amazing view, wonderful staff. We were served by Ivan, a polite young man who offered us 3 different glasses of wine to taste so we could decide which one we would like to order. The Chef’s Beefsteak in particular was outstanding. When we had trouble to call a Croatian number with our phone, Ivan gave us his phone without hesitation. Meat, fish and veggetarian options. Menu available online. 100% recommend, you have to visit this restaurant when you visit Dubrovnik.",,Aug 2021
Martuki,"Hurghada, Egipto",Egipto,5,null,null,null,null,"If you are tired of Dalmatian food, this is a good option to eat something more international. Food was nice and service quick. The terrace is lovely to seat at night or enjoy the sunset.",,Jul 2021
Svetlatemelakieva,null,null,5,null,null,null,null,"Everything was so amazing. So nice atmosphere. The staff was really kind and nice . The food was really delicious . We recommend grilled squid , ravioli and all desserts .",,Jun 2021
BlueinGA,"Athens, Georgia",USA,5,null,null,null,null,We had excellent grilled squid and rozata desert. The house wine is better then some brand name botles. We will came back for sure.,,Jul 2021
Jelena,null,null,5,null,null,null,null,Me and my boyfriend highly recommend this restaurant if you want to eat delicious meals with amazing view. Prices are very affordable and staff was really nice and kind to us especially mister Dražen Pavlica. Best restaurant in Dubrovnik!,,Jul 2021
LLL,null,null,5,null,null,null,null,"My all time Dubrovnik favourite. 
5 out of 7 nights we have been dining there.
Love all of their food and the deserts are fantastic",,Jul 2021
Nigel G,"Singapore, Singapore",Singapore,5,null,null,null,null,"Fantastic place for a snack. Great views of the sea if you get a table near the edge, but no worries - there’s a nice breeze throughout this restaurant. Just besides the walls of the Old Town where you can watch the world go by. Relaxed and informal.",,Jul 2021
Dutch Tourist,Heemstede,Heemstede,5,null,null,null,null,"Amazing food, friendly staff and beautiful location with a view of the walls of Dubrovnik. Try the mussels or the seafood linguine.",,Jun 2021
Dan,"Bucharest, Romania",Romania,5,null,null,null,null,"Superb. The location and the atmosphere are great. Here you will feel like a citizen of the castle. Good dishes and kindly staff. Try the aged-steaks. For a family dinner, near the walls and in front of the sea, it will be an excelent evening. I recommend this place.",,Jul 2021
Heli P,"Helsinki, Finland",Finland,5,4.0,5.0,4.0,null,"Imagine a beautiful restaurant terrace by the Old Town entrance with good food, reasonable pricing and most friendly service. Add to this a woman dining alone on a busy Friday night getting a nice table. Both my dinners and the morning coffee with fresh croissant really made my day. I was offered a complimentary card with a reduction introducing their other exceptional restaurant Gradska Kavana Arsenal in the Old Port, an immediate favourite too.",,Jul 2021
Inca_Pilot,"Dallas, Texas",USA,5,null,null,null,null,"We eat here for our first meal when we arrived in Dubrovnik, and it’s the best way to get a view of old town. Outdoor seating with a nice ocean breeze.",,Jul 2021
Marina B,null,null,5,null,null,null,null,We had breakfast here and we ordered the Lovrijenac breakfast which was big enough for two people. The view is amazing.,,Jul 2021
3329marta,"Cambrils, Spain",Spain,5,null,null,null,null,"Excellent service, excellent food, correct covid standards and clean. Fully recommended because, in addition, its location guarantees tranquility",,Jul 2021
Georgia K,"Athens, Greece",Greece,5,null,null,null,null,"An excellent restaurant bar. Good prices, an amazing view of the castle and the seaside. The staff was very polite and professional.",,Jul 2021
Vice D,"Split, Croatia",Croatia,5,null,null,null,null,Chef beefsteak was 10/10! Mixed fish plate also amazing. Staff was professional and attentive. Would highly reccomend!,,Jul 2021
John,null,null,5,null,null,null,null,"Best food and excellent service,very nice place.
Best baked fish I ever taste,you must try apple pie!",,Jul 2021
Mitja M,"Ljubljana, Slovenia",Slovenia,5,null,null,null,null,"Wnet for a dinner with a family of four. Ordered a mix of pizza (very tasty), lasagna (good), but the realy treat were shells ""buzara"" - in tomato and white wine sauce. One of the best ever and we kept dipping the bread in the sauce until the plate was clear. Very fruity and light house white to round the meal perfectly. Given its prime location, the price tag very decent.",,Jun 2021
David K,"Calabasas, California",USA,5,5.0,5.0,5.0,null,Wonderful spot to have a light meal and enjoy the view. The staff is friendly and helpful and prices reasonable.,,Jul 2021
Orfelia405232,null,null,2,null,null,null,null,"Restaurant is worth only for view. That’s why put 2, not nothing. We had bad lunch. Octopus salad was strange. Fish soup- primitive. Chicken with potato was ordinary. Better drink some wine, enjoy the view, and go eat other place.",,Jun 2021
nikcoks,"Zagreb, Croatia",Croatia,5,null,null,null,null,"My friends and I went here for dinner. The staff was really friendly, the food was amazing and the view spectacular. Would definitely recommend to anyone, anytime.",,May 2021
Travelandexplore,null,null,5,null,null,null,null,"Really great service. Staff are so friendly. I stopped for a drink, enjoyed the views. Had a mimosa to drink. Very clean. Well kept. Big menu from salads to pizza, breakfast and more. They gave me a voucher so I came back for dinner later. The pizza was really great too. Has a nice romantic ambience. It gets chilly in the evening but they have heaters and a blanket. There is indoor and outdoor seating. It's located just outside the main entrance to the old town.",,Jun 2021
Ivo L,null,null,5,null,null,null,null,"Nice place for a coffe and homemade cake....
Excellent terrace with view.... Nice and profesional service ..........",,Apr 2021
MaksimirDuda,"Zagreb, Croatia",Croatia,5,5.0,5.0,5.0,null,"This is part of Nautica (which is a find dine restaurant just opposite Dubravka 1836) brand and this is very noticeably in regard with service (which is very professional) and the quality of the food.

Location of the restaurant is astonishing and definitively is a ""must"" in Dubrovnik (at least for a cake and coffee).",,May 2021
Stipan B,"Split, Croatia",Croatia,4,null,null,null,null,"Very delicious, but very small portions! 
Very good and friendly service but portions should be bigger!
My girlfriend has 55kg, and after lunch we went to fast food because she was still hungry.",,May 2021
Gregor P,"Ljubljana, Slovenia",Slovenia,5,null,null,null,null,"Natural friendly staff who are well known with the cusine that the servels. Ofcourse, great food. Also, great view and thw ambient.",,May 2021
WanderWoman,null,null,5,null,null,null,null,"I rarely repeatedly visit a restaurant when there are so many options, but I could not stay away. We ate breakfast twice, had an afternoon drink and appetizer, plus returned to say goodbye. The service from Mateo was over the top, I haven’t seen attentive service like that in ages. And the view was alluring time after time.",,May 2021
The World is My Oyster,"Orlando, Florida",USA,5,null,null,null,null,"We had reservations made for Nautika Restaurant, but because of covid, they ended up closing for the weekend. This was suppose to be for my wife and I's 10th year anniversary, so we were disappointed that they had relocated us to 1836.

That being said, the staff there couldn't have been more apologetic of the situation, even though it had nothing to do with them. They treated our party of 5 to free champagne, as well as a free appetizer. They then made a reservation for us at Proto, since we had talked about going there. Not only did they make a reservation there, they even comped our entire meal with drinks! I couldn't believe it, abd was not expecting at all. What an outstanding gesture this was, and couldn't have been more thankful. 

Our server Ivan, and the manager ""Nik"" truly went above and beyond to ensure we had an amazing 10th year wedding anniversary dinner! Both of these guys absolutely made us feel very special, and can't wait to comeback to Dubrovnik and see them again. This touched us tremendously, and are so thankful for having the chance to meet them.",,May 2021
Khouzama & Yousef,null,null,5,null,null,null,null,"High class restaurant, delicious food, and excellent service.
 Recommended dish: chef's beefstak
 Croatian wine Merlot Negermont 2017",,Apr 2021
robinsrene,"Washington DC, District of Columbia",District of Columbia,5,5.0,5.0,5.0,null,"This was my favorite restaurant in Dubrovnik. I think I went back four times. I loved the feta salad, and their White House wine was reasonable priced with generous pours. Staff excellent, friendly, and efficient! And the views!... on a sunny day were wonderful, and on rainy day under a covered terrace was given fuzzy blankets to keep cozy.",,Oct 2020
Morgan,"Edinburgh, United Kingdom",United Kingdom,5,null,null,null,null,Really nice pizza and staff when i visited last year for my holidays. Ate here twice and both times had an amazing view and service from staff. Lively atmosphere outside.,,Nov 2019
Dijana,"Split, Croatia",Croatia,5,null,null,null,null,"Excellent service, great pizza, and the perfect ambient just at Pila gate. Was sceptic as it’s perfect tourist spot but they are really doing good job.",,Oct 2020
melmcadams,"Austin, Texas",USA,5,null,null,null,null,"Great terrace with fabulous view. Ordered omelette and eggs sunny side up. Both breakfasts came with hot beverage of your choice, orange juice, bread and fruit. Fast and friendly service. Would return!",,Oct 2020
Dee_LW_36,"Manchester, United Kingdom",United Kingdom,5,null,null,null,null,"The outdoor terrace is one of the best settings I've ever been fortunate enough to have lunch in. With this in mind, I was expecting that the food would be a little underwhelming and I would've forgiven them for it. However, I was happy to be proved wrong. Great sea bass and salmon dishes with a lovely dry white croatian wine.",,Oct 2020
Liana L,null,null,5,null,null,null,null,"Wonderful food, great atmosphere and service and a beautiful view... it was a very pleasant experience",,Oct 2020
Piotr K,"Wroclaw, Poland",Poland,5,null,null,null,null,"We went there at our arrival in Dubrovnik. For the location and the view we expected IT to be a bit pricy, but wasn't! We've ordered salas, fish soul, pizza and a ribeye steak and all was very tasty and served in a timely manner. The house wine is also good. The service is very good and speaks multiple languages. We also received a 10% coupon and came back the day after (which i rarely do). Must visit if you're in Dubrovnik!",,Oct 2020
Amo Harris,"Bathurst, South Africa",South Africa,5,5.0,5.0,5.0,null,"After finding this gem of a spot at the Pile gate of Dubrovnik, my boyfriend and I must have gone back at least four times to this wonderful place. Not only do they have what we consider to be the best mojito in Dubrovnik, but we were met (every time) with the most delightful service and amazing meals too. I highly recommend1836 to anyone searching for the perfect meal with an epic view.",,Sep 2020
Karlita,null,null,5,5.0,5.0,5.0,null,"I visited this restaurant few times with my friends. Every time food was great,as well as service. View is spectacular,and I must say-this is one of my favourite restaurants in Dubrovnik old town.",,Sep 2020
Jonathan A,null,null,5,null,null,null,null,"Excellent food, service and views. The steak was cooked perfectly. It’s so hard to find well cooked steak. Trust me, you won’t be disappointed.

The sea bass was fresh and we also tried the pizza. Everything was delicious. The cocktails were also amazing.

It isn’t the cheapest place but you get what you pay for and it definitely doesn’t break the bank!",,Sep 2020
Dolores R,null,null,4,null,null,null,null,"We had dinner there and it was lovely, food was very tasty and portion were good. They have amazing cheesecake which is a must to try! However we were there next day for lunch and portion of Chicken with bacon was really small but expensive so that was disappointing. But it is definitely lovely place with nice staff and location. Give it a try :)",,Sep 2020
Lovetravel,null,null,5,null,null,null,null,Excellent food and reasonably priced too; some amazing views just outside the Old Town; friendly and attentive staff,,Sep 2020
Matylda,Poland,Poland,5,null,null,null,null,Best breakfasts with the best view and friendly staff :) The dishes are absolutely delicious. I highly recommend!,,Jul 2020
Stuart and Gayle,"Thornton Cleveleys, United Kingdom",United Kingdom,5,null,null,null,null,"Came here last year and was impressed. 
On our return . The service and food was to die for. I had lamb fillet and my wife had the pitza. Great price and a relaxing atmospher. Gordon Ramsey would be impressed..well done all staff and management look forward to our return .",,Aug 2020
therobd,"Hastings, United Kingdom",United Kingdom,5,null,null,null,null,"As we are Newcastle fans (the restaurant shares its name with the club’s ‘keeper) and given the venue’s reputation, the omens suggested this could be the ideal place for a family birthday meal while in Dubrovnik for a week. The welcoming staff did not drop the ball...a truly ‘Instagrammable’ location - especially at sunset - overlooking the Old Town walls and Adriatic, great food & service. Topped off by a serenade from staff and hand-decorated lit dessert for the birthday girl. Result!",,Aug 2020
Steve Austin,null,null,5,null,null,null,null,"The food wasn’t that good but the views and the location makes up for everything, order something simple and some drinks and enjoy.",,Sep 2020
Dee,null,null,3,2.0,3.0,3.0,null,"The restaurant itself has one of the best locations at the entry of the gate. The service was okay. The food was compared to the other ""pearls"" in this beautiful city absolutely not worth the price. The two salads (Chicken and Octopus) were plain with not many ingredients, did not taste super fresh and the chicken wasn't tender at all. Still they cost 11 to 13 Euros.

A definite problem are the pigeons who dance around on the wall next to the tables and seem to be used to jump on the guest's plate. It was almost impossible to eat in peace for two minutes in a row.",,Aug 2020
Keith,"Wiesbaden, Germany",Germany,5,null,null,null,null,"Outstanding service, view and food. Our server spoke fluent English and was so kind and patient with our questions. Our meals came out quickly and were extremely well prepared. Just outside the old town walls with a beautiful view of the harbor cliff area.",,Aug 2020
Sb1285,null,null,4,null,null,null,null,Visited here by chance and I am glad we did as had a couple of nice cocktails and watched the world go by!,,Aug 2020
Victoria,null,null,5,null,null,null,null,"I would highly recommend this gem!! 
We went twice to Dubrovka. The terrace is beautifully place overlooking the Walls of Dubrovnik and has amazing sea view. After a very hot day it is the best place to relax and have a meal with a glass of wine. Very romantic and peaceful. 
I have to mention the service: all the waiters are just so nice and so friendly. They just looking after you. We absolutely loved it and went back next day for our last dinner before heading back home. And we had 10% discount for coming back!! 
The food is delicious and it is not too expensive.",,Aug 2020
Karolina K,null,null,5,5.0,5.0,5.0,null,The atmosphere of this place is amazing. Near the old town with a wonderful view. The waitress was very nice and helpful. We were a group of 15 people and it wasn't a problem at all. The food was incredibly good. My mussels were the best in my life. I highly recommended this place.,,Aug 2020
Martina,null,null,5,5.0,5.0,5.0,null,"Great place with great food, great view, and kind staff. I've been there a few times while in Dubrovnik, and will gladly come back again. My recommendation is the breakfast. It is abundant and reasonably priced.",,Aug 2020
Chloe L,"Leeds, United Kingdom",United Kingdom,5,null,null,null,null,It was hard to get a table here but well worth booking in advance if you’re in Dubrovnik. Menu had something to suit everyone and the cocktail list was great. The staff were really clued up on gluten free options and my meal was one of the best I had in Dubrovnik. Would definitely recommend - the views were amazing and it’s in the perfect location!,,Aug 2020
