username,location,country,rating,rating_value,rating_service,rating_food,rating_atmosphere,review,title,date
Lauren G,null,null,5,null,null,null,null,"*5*
Excellent service from start to finish - food was absolutely amazing (Veal and forest risotto) and lovely atmosphere. A special mention to Nikola who couldn’t do enough for us. A definite must if visiting Dubrovnik!",,Aug 2022
Liza K,null,null,5,null,null,null,null,"Amazing food, amazing views, and amazing service. I cannot fault this place. The prices are very reasonable for what you get!",,Aug 2022
ch a,"Fuengirola, Spain",Spain,5,null,null,null,null,"This is a must when coming out o Dubrovnik! Dubrovnik itself can be expensive but this is average price compared to others and a Meal and experience like no other . Next too none in our opinion. If you are booking , book in advance and book a front row table for about 6:30 you will get the day time view and the sunset in one sitting . Amazing",,Aug 2022
Sarah G,null,null,5,null,null,null,null,We spent our 25th Wedding Anniversary here and were made to feel very special. The food and service was first class. I would highly recommend. The views are breathtaking and the whole experience from start to finish was out of this world. Some of the best food we have had.,,Aug 2022
Mark D,Croatia,Croatia,5,null,null,null,null,Marvellous view with quality service and food. As I said they good serve dog food and it would still have been worthwhile. Cable car up and down 🚠,,Aug 2022
Abigale D,"Leyland, United Kingdom",United Kingdom,5,null,null,null,null,"What an amazing place to have the most wonderful ice coffee. We didn’t have lunch, but the food looked amazing. 
Staff are super friendly- a real treat on a beautiful Croatian morning.",,Aug 2022
pav445,"Chicago, Illinois",USA,5,5.0,5.0,4.0,null,"Booked this far in advance to reserve a table in the front row to get the best view, this is an absolute must. The panoramic view of Dubrovnik is stunning, can't get a better view of Old Town. The food was pretty good but nothing incredible, but you come here for the view primarily. Good beer selection and cocktails were tasty",,Jul 2022
Cathy,null,null,5,null,null,null,null,"What an amazing experience! We had a fantastic lunch with delicious food, stunning views and a very welcoming staff. The cocktails are also a must have to add to the whole experience. For anyone looking a real treat in Dubrovnik, Panorama restaurant is for you. Book it now!

Show less",,Aug 2022
Carlie Lynn Melton,null,null,3,null,null,null,null,"GORGOUS view of the city. Food way overpriced for ok food, ok service. The round trip cable car made our total bill for two people close to $200 usd. Cool experience but not worth that amount.",,Aug 2022
carlyembers34,"Manchester, United Kingdom",United Kingdom,5,null,null,null,null,"We had a wonderful experience here. The views are stunning, the service was excellent and the food and cocktails were delicious. It was a perfect night. Special shout out to our waiter Petar, he was so friendly, helpful, efficient and just an all round wonderful waiter.",,Aug 2022
Kirsten M,null,null,5,null,null,null,null,"If you’re looking for a place to go for dinner- book here. The views are amazing, you can see all of Dubrovnik old town while you eat very nice food. The staff couldn’t be more attentive, always topping up your glass. Our waiter Vedren was lovely and very informative. Lovely place to go!",,Aug 2022
Lorraine B,null,null,5,null,null,null,null,"Wow wow wow ! We booked this place based on location, food was secondary for us. The entire experience from start to finish exceeded all of our expectations! 
Of course, first off, on arrival we were BLOWN away by the location, however we got the whole package ......menu and standard of cuisine was excellent, service was fun friendly and efficient. 
We pre booked our front row table way in advance, and I have to say it did not disappoint. 
The entire experience was unforgettable. 
Not the cheapest meal we had in Dubrovnik, but was well worth what we paid . 
We ll be back !",,Aug 2022
Jennifer K,"Surrey, United Kingdom",United Kingdom,5,null,null,null,null,Incredible views and the food matched it! The service was brilliant too! Best meal we have had in Croatia! Definitely worth the visit!,,Aug 2022
Jess30LeedsUK,"Cleckheaton, United Kingdom",United Kingdom,5,null,null,null,null,We are a family of 3. 2 adults and one 10 year old. We took the cable car up the mountain and decided to have a drink in the panorama restaurant. Our waiter served us super quickly and was very chatty recommending things to do and giving us a voucher for 10% off at partner restaurants in Dubrovnik. We visited the war museum on his recommendation which we found very interesting and it had the bonus of amazing views of Dubrovnik from the top.,,Aug 2022
Chris,"Leeds, United Kingdom",United Kingdom,5,null,null,null,null,"Nikola went above and beyond to ensure my wife’s birthday meal was perfect. We had prearranged cocktails on arrival, followed by beautiful starters and mains. The steak sandwich is to die for! Then as a surprise, a ‘happy birthday’ dessert complete with sparkler arrived at our table. Nikola had superb knowledge of the wine list and recommended a bottle of delicious dry white, which my wife ended up ordering an extra glass. All of this, mixed with the spectacular views made for our best evening in Croatia to date. Thank you Panorama, thank you Nikola.",,Aug 2022
Joe,United Kingdom,United Kingdom,4,null,null,null,null,"Amazing views over the city. We had a few cocktails - priced seemed reasonable, they were really well presented and delicious.
Service was fine - although the waiter seemed a bit disinterested /inconvenienced up until the point when he asked us to leave a review and he perked up then.. 

Great experience if you take the cable car or hike up the hill.",,Aug 2022
Liss1110,"Ipswich, United Kingdom",United Kingdom,5,null,null,null,null,Lovely setting with tables scattered so you all get a great view in the shade. We had a cooling drink and sat and took in the view for a few moments not rushed and friendly service,,Aug 2022
peachface43,"London, United Kingdom",United Kingdom,5,null,null,null,null,"We had heard fantastic things about the Panorama restaurant. It had been highly recommend to us for somewhere to celebrate our 20th Anniversary whilst in Dubrovnik. 
We were not disappointed!

From the very start with the ride up to the restaurant by cable car (200 kuna per person) to the stunning vista, the beautifully presented/delicious food and the flawless service it was a meal to remember. 
A special mention is needed for Peter, our waiter for the evening. He was absolutely superb. Very attentive and nothing was to much trouble. He made us feel both comfortable and unrushed. A true credit to the restaurant. 

We found the food to be reasonably priced with the gorgeous view as the cherry on the cake!

We booked early evening to watch the sunset. This was soooo beautiful and added to our Anniversary memories of Dubrovnik. 

If you have time and are able to book whilst visiting Dubrovnik you won't be disappointed. 
You're welcome 😊",,Aug 2022
Jean-Paul T,null,null,5,null,null,null,null,"Wonderful for couple, service is really nice. We will come back again with discount this time……………..",,Aug 2022
Jack P,null,null,5,null,null,null,null,"Amazing visit with amazing staff and views, shoutout to Nikola who’s service was exceptional. Blankets are a great touch when dining after sunset!",,Aug 2022
Kirsty M,null,null,5,null,null,null,null,"The food, the service, the views - all perfect. Could not fault. Would return in a heartbeat. Thank you!",,Aug 2022
Bobae K,null,null,5,null,null,null,null,"Amazing experience of dinner and dessert with a wonderful view made all the more greater because of the pleasant Ivan who gave us great service.

Aden",,Aug 2022
Lisa C,null,null,5,null,null,null,null,We had a great experience! Lovely view and amazing food! Highly recommend. Antonio our waiter was really kind.,,Aug 2022
Raynald H,null,null,5,null,null,null,null,"an incredible view just magnificent, the staff is very friendly in this incredible place.
I recommend this place",,Aug 2022
jimcwilliams,"Castine, Maine",USA,5,null,null,null,null,"Unreal view of the old city with delicious food. Highly recommend, it’s worth the wait in line for the cable car. Food was delicious and the wait staff very attentive.",,Aug 2022
Louise b,"Dolgellau, United Kingdom",United Kingdom,5,null,null,null,null,"I made this a priority whilst staying in Dubrovnik with my husband. We travelled up via cable car and thankfully seated at a great table.
The views are Wow and the ambience is romantic and the views of sunset also add to the mood.
You will not be disappointed! 
Food and cocktails are just divine and heavenly and you will be upset when it’s time to leave it’s that truly wonderful x",,Apr 2022
Charlotte Y,null,null,5,5.0,5.0,5.0,null,"I booked this for our first evening in Dubrovnik so we could overlook the old town. The view was everything I hoped it would be. We were running late due to traffic - HUGE TIP do not take a taxi here, get the cable car as we made the mistake of going via taxi and it took so long and the road approaching the restaurant is a single track but two ways so it just gets grid locked... we got out and walked in the end and got the cable cart back to the old town after our meal. Luckily, I called ahead and explained and the staff were great, I was concerned we would loose our table but they held it for us. Once seated and more relaxed the service made us feel even more settled - attentive and polite. The waiters have time to talk to you and take photos if you ask. At one point my other half got up and knocked the table which sent one of our drinks flying. The staff were great and replaced it for us. The food was amazing too. The only thing which lets this place down ever so slightly is the toilets as you have to walk all the way around to where the cable cart is coming and going and the toilets have a bit of a public toilet feel to them. I would recommend a visit to Panorama to everyone staying in Dubrovnik. Make sure you book to see this in the daylight and as the sun sets too!",,Aug 2022
Jess,null,null,5,null,null,null,null,"Incredible service, food and cocktails, very very happy! Best meal we've had in dubrovnik and we felt so welcome",,Aug 2022
03ryan,"Bristol, United Kingdom",United Kingdom,5,null,null,null,null,"Great views, great food and Blaz our waiter made our visit so enjoyable. Well worth making the effort to book in advance a real experience",,Aug 2022
Michael H,"Alford, United Kingdom",United Kingdom,5,null,null,null,null,"Amazing lunch in a beautiful setting with views of the Old Town.
Ask for a terrace seat when you book ti avoid disappointment. 
Waiter had an excellent knowledge of local wines which were superb.",,Aug 2022
Christian O,null,null,5,null,null,null,null,"We had a nice Time during out Trip in this restaurant. Antonio was a great waiter, he anticipates All what you want. Best service, thanks antonio. And the view is awesome. Best pictures over the tops of dubrovnik",,Aug 2022
Jamie D,null,null,5,null,null,null,null,"Could not fault the service or food. Really chilled atmosphere and our waiter Blaz was great. Funny and very attentive. 

Worth a visit to watch the sunset over the old town and the adriaric",,Aug 2022
Konstantin M,New York,USA,5,null,null,null,null,"The views were amazing. Definitely make sure to have a reservation way in advance to secure a table close to the end which provides the best views. Staff was also very friendly and went out of their way to take some amazing pictures of us as well. In addition to the views, the food was amazing! Our favorite was the steak, it was cooked perfectly and the garnishes were delicious as well. A must try in Dubrovnik!",,Aug 2022
Page,null,null,5,null,null,null,null,Amazing staff - incredible views. The food was great too! Make a reservation to be sure you get the best view.,,Aug 2022
Keeva G,null,null,5,null,null,null,null,"Went to this beautiful picturesque restaurant today, excellent service by Vedran! Food was delicious. Would highly recommend a visit",,Aug 2022
Marco D,null,null,5,null,null,null,null,"Perfect service and dishes, the risotto with shripms and courgettes was perfectly cooked and really tasty, also the octopus salad was perfect. We had also one piece of cake and one cocktail, both too were perfect.",,Aug 2022
Samuel P,null,null,5,null,null,null,null,"Amazing restaurant with great food and views would 100% reccommend, Blaz was a great host! Also when if it’s cold of an evening they bring blankets and heaters",,Aug 2022
Marni P,"Portland, Oregon",USA,5,null,null,null,null,What a great experience! We took the cable car up for the view and decided to have lunch at Panorama. Excellent service and good basic food. But with that view the experience can’t be beat.,,Aug 2022
Manish A,"Liverpool, United Kingdom",United Kingdom,5,null,null,null,null,"Having unable to get the booking at the desired time, we got the reservation for 10:30 am. The staff is wonderful, views are amazing and the food and drinks are top class. This place is not to be missed.",,Aug 2022
Rach,"London, United Kingdom",United Kingdom,5,null,null,null,null,"Fantastic views / great food and cocktails.
Amazing to see at Sunset. The staff were very friendly and helpful. Really made my friends 40th Birthday celebrations special. The cable car is sooooo easy, recommend pre-booking the tickets though!",,Aug 2022
Emily S,"England, United Kingdom",United Kingdom,5,null,null,null,null,"Staff were faultless, as was the food. Put together with the views, you cannot ask for any more!!!!!",,Aug 2022
yarima,"Amsterdam, The Netherlands",The Netherlands,5,null,null,null,null,"We had a nice lunch in the Panorama restaurant after we walk all the way to the top of the mountain, it was really nice food and service, special mention to our waitress Vedran,he was really attentive and friendly during our time there. We will come back!",,Aug 2022
Daniele Pires,null,null,5,null,null,null,null,"It was an incredíble experience, since the view from the waitor Antonio… and THE FOOD!! It is a must!!!!",,Aug 2022
Chloe D,null,null,5,null,null,null,null,"The restaurant views are stunning, especially at night when Dubrovnik city is all lit up. I managed to book a table in the front row, I booked this 1 month in advance and it was the last table left so booking is essential, especially when you need to pay 200 kuna each to get to it in the cable car. The food was amazing! Best meal I had in Dubrovnik. Highly recommend.",,Aug 2022
Raffael De Leon,"Barcelona, Spain",Spain,5,null,null,null,null,Our visit was very nice. The view is fantastic and the staff even better. They are very professional. I would especially like to praise the hostess Ana and the waiters Goran and Marija,,Aug 2022
Jonathan Rowe,null,null,5,null,null,null,null,"Great views and great staff, Ana, Goran and Marija were very proffesional and nice! Make sure you get the table that is closest to the railling because its the prettiest",,Aug 2022
Philip S,"Preston, United Kingdom",United Kingdom,5,null,null,null,null,Excellent staff and cocktails. The view of the old town is breathtaking. Well worth booking a table by the front terrace for the full effect.,,Aug 2022
sunset lover,null,null,5,null,null,null,null,"The food and views are out of this world. The servers were friendly, attentive and fun. Really recommend Panarama, there is nowhere else quite like it!!",,Jul 2022
Jane H,"Manchester, United Kingdom",United Kingdom,5,null,null,null,null,"Really delicious food with amazing view and fantastic service. Food portion is huge, best lasagna I’ve ever had in Europe.",,Aug 2022
RosBar40,"Newbury, United Kingdom",United Kingdom,5,null,null,null,null,Beautiful location for a coffee! Booked up for dinner at least a week in advance and I can see why as the setting is very special.,,Aug 2022
jenny f,null,null,5,null,null,null,null,"Lovely stop for a drink after getting the cable car up, most amazing view and ambiance. Highly recommend",,Aug 2022
Nish,null,null,5,null,null,null,null,"Had a lovely meal, but what made the experience all the more better was the views from the front terrace and the service received from Robert who was attentive and very welcoming.",,Aug 2022
mary,"London, United Kingdom",United Kingdom,5,null,null,null,null,"Restaurant Panorama definitely lived up to the expectations. If your in search of a romantic dinner for a special occasion in Dubrovnik then look no further. The views over the city from the table were stunning, the food was delicious and Nikola was a delightfully kind and attentive waiter. We got an Uber to the restaurant which was very easy but you can also take the cable car into the city.",,Aug 2022
D W,null,null,5,null,null,null,null,"Five stars are for the food and service. Had the best waiter in the restaurant, Robert. He was polite and tentative. He knew a lot about the food and wine options and also had some interesting facts about the local area. Couldn’t have asked for a better waiter.",,Aug 2022
Travel Dude,null,null,5,null,null,null,null,Nikola was the best server. Def come here for the food and the view. Get the sea bass and the apple pie. Take the cable car from old town so you don’t drink and drive.,,Aug 2022
Family J,"Kent, United Kingdom",United Kingdom,5,null,null,null,null,"We had wonderful food in this absolutely beautiful setting. We visited in mid July for a spot of lunch. There was a little wait for our table (we hadn't booked ahead) but it was so worth it. We sat in our own alcove right on the front (the restaurant has terraced seating) with uninterrupted views of Dubrovnik Old Town, islands and the Adriatic Sea. The staff were extremely friendly and helpful. Definitely a highlight of our visit to Croatia and highly recommended.",,Jul 2022
Lynn B,null,null,5,null,null,null,null,"Absolutely fantastic meal & visit to Panorama restaurant. Our waiter Ivor was so friendly & welcoming, the girls on the reservations desk were also very good & fitted us in despite no reservation. One of the highlights of our trip to Dubrovnik. 5 stars a must visit!",,Aug 2022
Ciara O Sullivan,"Cork, Ireland",Ireland,5,null,null,null,null,"We had a fantastic night at panorama, highly recommend. The food was amazing and the service was 10/10",,Aug 2022
sarsoura1,"Montreal, Canada",Canada,5,null,null,null,null,Very welcoming and accommodating staff. Amazing service! Beautiful view! I highly recommend visiting and dining at this restaurant.,,Aug 2022
Erin F,"Cork, Ireland",Ireland,5,null,null,null,null,Panorama restaurant has the most amazing views. Fantastic food and great service. Strongly recommend,,Aug 2022
Amy,"Los Angeles, California",USA,5,null,null,null,null,"The food and atmosphere was fabulous! When I made reservations a month before coming I could only get very late at night or their first seating in the morning. I made my reservation for the first seating in the morning. We decided to take the cable car up the day before we were coming to eat here and saw that the restaurant was fairly empty at around 6 PM. We were able to get a wonderful 
table and cancel the next day’s reservation. It seems that the reservations are just for the front tables. Our waiter was amazing the food was fabulous and everyone should come here!",,Aug 2022
James F,"St. Andrews, United Kingdom",United Kingdom,5,null,null,null,null,Insane view and fantastic service from Ivan. The food and drinks were good and well worth a visit if you are in Dubrovnik.,,Aug 2022
Mark H,null,null,5,null,null,null,null,A must do when in Dubrovnik food as always in Dubrovnik amazing and the view beautiful. Make sure to check out the fortress for some amazing panorama shots without the cable car and the history,,Aug 2022
Matthew_Anders,"Boston, Massachusetts",USA,5,null,null,null,null,The best views possible while sipping a glass of rose after a scenic gondola ride up. Also a nice breeze off the sea to cool you down.,,Aug 2022
Mar O,"Chelles, France",France,5,null,null,null,null,"Amazing view and service, Thanks a lot for this moment, thank to Ivan! We recommend this place if you come to visit Dubrovnik",,Aug 2022
itousg,"Santa Clarita, California",USA,5,null,null,null,null,"My family and I came to Panorama Restaurant on our first evening in Dubrovnik for dinner. We had made a reservation for 6pm so we were able to get seated right away in a very nice table with a breathtaking view of Dubrovnik. Our incredible waiter, Vedran, came by to take our order for drinks and food very quickly and was really great at giving us recommendations/checking in without making us feel rushed at all. He was amazing! We got some delicious complimentary free bread for the table (three types: one with seeds, plain white, and egg bread- reminded me of challah?) with olive oil and balsamic. All delicious. For food we all shared:

Assorted Cheeses and olives: this was a perfect appetizer to share! Came with bread, olives, plumpy sundried tomatoes, and different types of cheeses that ranged in textures and flavors but were pretty mild overall and not overpowering.

Octopus Terrine: amazing dish! Has generous amounts of octopus with a creamy sauce that balanced out the flavor of the octopus. One of my favorite dishes of the night. Super fresh and high quality. 

Beef Carpaccio: another great dish with thin slices of raw beef, complimented with Dijon mustard, Parmesan chips, and this delicious truffle dip. Comes with this very light and thin bread on the side so you can pair them together. 

Sea bass fillet: in a white wine and butter sauce with clams. Literally so amazing. The sea bass was grilled to perfection and felt very fresh. Came with plenty of clams and had that delicious sauce which really brought the dish together and complimented the flavors of the fish. 

Slice of cake of the day: there were 4 cakes of the day (cheesecake, white chocolate almond, apple) but we opted to get the chocolate and walnut cake! This was out of this world. Not too sweet itself and we asked for a scoop of vanilla ice cream. Has lingonberries which were tangy and really balanced the chocolate flavor. It also comes with shaved almonds, and little crumbles of biscuit that adds a mild crunch to this dessert!! 

The food was obviously outstanding but the ambiance was unreal. They had romantic/calming music playing the whole night at the perfect volume which really enabled a great energy in this place. We were able to keep the table until 8:45 so had the opportunity of seeing the amazing sunset from up there with all the tasty food. Truly one of the most memorable dining experiences of my life! Prices are reasonable, service is outstanding (shoutout to Vedran again!), and the ambiance is unparalleled. So happy we came here and I would highly
recommend to anyone who finds themselves in Dubrovnik for the first time.",,Aug 2022
Thomas Ketterer,null,null,5,null,null,null,null,"If you didn't visit this place it's like you didn't see Dubrovnik,i mean literally in this case not just because of view and sunset wich is amazing,but because of everything else,very profesional and really honest and helpfully waiters even if it's restaurant very busy it's seems calm, they have always time for you AMAZING. we just enjoyied in everything,very tasty and delicious food here you can try croatian traditional food and also delicious various of meat specialites. Place is ABSOLUTELY MUST GO and worth of every price.Just Beautiful ❤️",,Aug 2022
suddini,"Manchester, United Kingdom",United Kingdom,5,null,null,null,null,"First meal in Dubrovnik. Booked terrace front row tables about a month ago. We were a party of four and they were so accommodating and moved us together and still with a great view, considering it was at peak times of sunset viewing, Saturday evening and high season!
Service is what I gave 5 stars for, ultimately. Professional, pleasing and highly efficient.
The standout dishes were the octopus terrine, the meat was so soft and melt in the mouth, with amazing flavours complimenting the dish, and the sea bass was just perfect! The fish was so fresh and done well. 
Breads and dips were offered generously before the mains arrived. 
My friend's Long Island iced tea hit the spot by his account!
It's at the higher end, price wise, but totally worth it for a special occasion.",,Aug 2022
Molly D,"Orlando, Florida",USA,5,null,5.0,5.0,null,"We made reservations for shortly before sunset. The view was incredible! You can see a full view of the old city. The line for the cable car to buy tickets close to sunset was pretty long. You can buy the cable car tickets ahead of time, I would recommend that if you have time.
The cocktails & food were delicious. I had the Summer Dream gin cocktail, it was so pretty & tasted great. The service was great & the view even after sunset was so beautiful. I had the Dubrovnik style cutlet & my husband had the Seabass Filet. All of the food was delicious. I would definitely go back if we are in Dubrovnik again.",,Jul 2022
Marie,"Hereford, United Kingdom",United Kingdom,5,null,null,null,null,Wow ! What a night. We had Blaz as our waiter and he made sure that our night was perfect from start to end. The views from the restaurant are stunning and the sunset was a 10/10. The food is so scrumptious and had the best mojito of the holiday. Would recommend :),,Aug 2022
Emily Wheeler,United Kingdom,United Kingdom,5,null,null,null,null,"This place is incredible! The view, the staff and the experience as a whole was just amazing from start to finish! We had one of the nicest beefsteaks ever here, as well as delicious cocktails and drinks! Our waiter Blaz was the best, so professional and friendly! Thank you so much! Highly recommend! Great end to our honeymoon in Dubrovnik!",,Aug 2022
Hannah,"Carlow, Ireland",Ireland,5,null,null,null,null,"My Mother and I can to Dubrovnik for a holiday the summer of 2022 and we were recommended Panorama restaurant. We were greeted with smiles straight away when we arrived, brought to an amazing table that we had reserved in advance even though we were late arriving. We were waited on by Blaz and he was very helpful with gluten-free options. Blaz was extremely nice, wanted us to have the best experience and he gave us the best experience. Food was amazing and drinks were perfect. We would definitely recommend this restaurant to everyone coming to Dubrovnik,",,Aug 2022
triptripper,england,england,5,null,null,null,null,"Booked online, very efficient but do book early. I couldn't get the time I wanted 6 weeks before I went. I ended up having lunch and was not disappointed. Having reserved I could see they wait for the best table, if you don't book you won't get the best seat. The views are amazing and the service equally so. Food was great, had a salad and fries, delicious. They also provide complimentary bread and oil. I was so glad I did this.",,Aug 2022
Iain M,null,null,5,null,null,null,null,"Amazing experience for lunch in the perfect location Restraunt, our waiter nikolo could be more of a help, 10/10",,Aug 2022
Alex,France,France,5,null,null,null,null,"Well, first we have been well received as the bartenders were so calm and so careful with their clients : they were smiling and asking how you are.
Then about the plate, the service is not too long, the quantity is great. Also, the food is very aesthetic and tasteful. 
The wine tastes really really good, especially the Chardonnay Rosenberg 
The price is pretty high, nonetheless it is totally worth it.
This is a loveable place for sure, not to mention the view, you should definitely go there.",,Jul 2022
Leah,null,null,5,null,null,null,null,"My family and I dined at the Panorama restaurant that had stunning views overlooking Dubrovnik. The food was lovely and the friendly service made the experience. 
Would definitely recommend",,Aug 2022
Lauren,null,null,5,null,null,null,null,Excellent meal with a stunning view over the city. The staff are super friendly. Shout out to our waiter Ivan who made sure we were taken care of the whole night.,,Aug 2022
Gibson,null,null,5,null,null,null,null,"Very good food, view, and great service. The guy who served us was funny and helpful. We got a drink each on the house also. And we got a table pretty quick when we arrived. 
I recommend the place!",,Aug 2022
Allan G,null,null,5,null,null,null,null,Great food and service. I recommend the Sea Bass filet and the King Prawns. Last but not least an unforgettable view. I will definitely revisit.,,Aug 2022
Sean,null,null,5,null,null,null,null,"The most lovely dinning experience in Panarama restaurant. Our waiter Nikola provided a great service, attentive and couldn’t be more helpful. Cable car trip up is also a great way to see the views Dubrovnik are known for. Would recommend to a friend and would definitely make a trip back",,Aug 2022
Eldin M,null,null,5,null,null,null,null,"Super service and also the food
Place with a wunderfull view on Dubrovnik/Ragusa
You could also wisit the place from dubrownik with lift.",,Aug 2022
Benjamin J,null,null,5,null,null,null,null,Super Nice and werry Good Good food and reaallyGood stuff and godd vuew and everything was super nice,,Aug 2022
Rolf S,"Nice, France",France,5,null,null,null,null,After climbing the hill the view and the athmosephere were breathtaking. The food and the service were excellent. We fully recommend it.,,Aug 2022
LDH23,null,null,5,null,null,null,null,"Went for lunch. Service was great and very attentive (served by Ivan). Had a steak sandwich and a toastie which were generously sized and delicious. Prices for drinks are quite high here, but for the panoramic views of the old city and Lokrum island we felt it was well worth the price.",,Aug 2022
Franck,null,null,5,null,null,null,null,"We had a diner for six and I must say that I was doubting about the place because it is super touristic. BUT , it was an good surprise. We booked a table at 9 pm ( after the rush of sunset ) and we had a wonderful time. The food was amazing, very refined But authentic. The service was excellent and elegant. Ivan, our waiter, was very helpful for the choice of our menu and wine. It’s elevated and pricy but worth for a nice dinner. I highly recommend this restaurant. Amazing view over the town.",,Aug 2022
wanda m,"Nottingham, United Kingdom",United Kingdom,5,null,null,null,null,"Walk in at sunset 
Sat indoors so would not have to wait but that was really lovely as can be windy
Food , cocktails and service all excellent as were the views
Tip though- if two of you
Uber cheaper than cable car to return and avoids queues",,Aug 2022
Jurica R,null,null,5,null,null,null,null,"Food, view or service I don't know which is best...
Food is superb, shame it does not have michellin recommended.
View is one of best in Croatia
Service is professional, nice and funny
Would recommended to anyone with taste.",,Aug 2022
Anna C,null,null,5,null,null,null,null,"Fantastic view over Dubrovnik and the bay, perfect for a drink or eating under the shadows of the parasols. Friendly service.",,Aug 2022
Arthur D,null,null,5,null,null,null,null,"Great restaurant, food is good the view is very nice and the service is excellent. 
Don’t hesitate to go there.",,Aug 2022
Y U,null,null,5,null,null,null,null,"Staffs were really nice and kind
Our family could enjoy the time and atmosphere thanks to staffs.
Also, the view was perfect.
I strongly recommend this restaurant for taking a rest.",,Aug 2022
Lars-Olav K,null,null,5,null,null,null,null,"Tasty food, delishious drinks and professional staff, all with a wonderful veiw of Dubrovnik

Would reccomend making a reservation in advance, due to the high popularity of the restaurant",,Aug 2022
_anna_burgess24,"London, United Kingdom",United Kingdom,5,null,null,null,null,"Other than the extortionate price to get up to the restaurant in the cable car the evening was fantastic, the service is the best we had during our 10 day stay nothing is to much trouble. The waiters were very personable, they are constantly being asked to take photos but always so with a smile. The food and cocktails were delicious, we didn’t have high expectations as the views are why most diners are there but the food didn’t disappoint, we had the sea bass, seafood linguine and Risotto all were well cooked and good size portions. I Recommend the frozen cocktails especially the BBC . We had booked in advance if you want a table with a view be sure to book, those who turn up on the off chance are seated on the left side of the restaurant where the landscape is basic",,Jul 2022
Mark A,null,null,5,null,null,null,null,"The best view in the world with great food and drinks, super service. Easy to book and table had a view to die for",,Aug 2022
georgia123_10,"Atlantic City, New Jersey",USA,5,null,null,null,null,"So yummy, the views alone are worth it. Service was great as well ! Tomato soup was so good and we also go the Dubrovnik pork chop and the rustic o chicken, it was all very good !!!",,Aug 2022
Ks1Donegal,Donegal,Donegal,5,null,null,null,null,Amazing restaurant and Antonio was fantastic! Visited for lunch while on honeymoon and it was 2nd to none! Thank you!,,Aug 2022
Alan H,null,null,5,null,null,null,null,Having Long Island Iced Teas in a beautiful location with great service from Antonio & Tiho. Will certainly be back.,,Aug 2022
Kathryn,null,null,5,null,null,null,null,"Stopped in for a cocktail after taking the cable car from the old town. Beautiful view, fast service and delightful espresso martini!",,Aug 2022
Melissa O,null,null,5,null,null,null,null,"The most incredible views from our table! The view is breathtaking, the drinks lovely (especially the iced coffee which has ice cream and whip cream in it) and the food delicious. Ivo and Antonio were wonderful. Book ahead- this is a special place!",,Aug 2022
Dragos S,null,null,4,null,null,null,null,Good coffee but don't forget to request a cup of water with it. Come early in the morning so it's not crowded.,,Aug 2022
theone789,Manchester,Manchester,5,null,null,null,null,"Amazing views, I had a cheeseburger that unfortunately a wasp really enjoyed too so I was unable to eat all of this. The staff were great about this. Would highly recommend",,Jul 2022
Christine B,null,null,5,null,null,null,null,What a remarkable way to start our trip! We have never seen anything as beautiful before. Looking down at the town below with a gentle breeze along with the islands glowing from the sunset! Wow!,,Jul 2022
Alex,null,null,5,null,null,null,null,Great service and food and the views just top it off. The menu is big enough and offers a wide variety of options.,,Jul 2022
Andreas N,"Competa, Spain",Spain,5,null,null,null,null,"Great service, food and really impressive views! This is a resturant that you will remember forever. The trip is a little expensive when you take into account the cable lift transport to the resturant, but well worth it.",,Jul 2022
Bria Taylor Hale,null,null,5,null,null,null,null,"Excellent food and drink, and the view was amazing. I was fortunate enough to attend dinner on a super moon night and the whole ambiance was amazing.",,Jul 2022
DanB,null,null,5,null,null,null,null,"I luckily booked this months in advance for me and my wife’s first meal after getting married. The view alone is sensational and the food was out of this world, right down to the bread and olive oil. By far the best restaurant we visited whilst in Dubrovnik and we visited quite a few. 

Highly recommend the Dalmatian seafood for starters and the beef steak for main. 

Cable cart back down to the old town after the meal completed a perfect evening.",,Jul 2022
beth w,"Guildford, United Kingdom",United Kingdom,5,null,null,null,null,Great location with even better service! Very friendly staff and fantastic cocktails (both alcoholic and non-alcoholic) :),,Jul 2022
Faraz M,"North Vancouver, Canada",Canada,5,null,null,null,null,"Fantastic views, great food and good service! 
We had the sea bass and veal risotto, both were 👌, its a bit on the pricey side but the view and vibe is second to none",,Jul 2022
Richie W,"Oslo, Norway",Norway,5,null,null,null,null,"Great view, great service and great local meat platter. (just had snack and drinks, not a ful meal).",,Jul 2022
Naelia,null,null,5,null,null,null,null,Best meal ever. The view and food is out of this world. Service is great as well. We enjoyed it a lot.,,Jul 2022
Oscar H,null,null,5,null,null,null,null,Amazing view and food would highly recommend and cable car 🚠 is an amazing add on too for an all round great trip,,Jul 2022
Riley R,null,null,5,null,null,null,null,"Very friendly staff, and a lovelt view of the town. Would absolutely recommend, even if its for a drink. The food is lovely and delicious and the drinks just hit the spot in the heat. Very very good, would go again :)",,Jul 2022
Caoimhe K,null,null,5,null,null,null,null,Gorgeous food and amazing views at this place. Staff were also incredible! Definitely will be back! :),,Jul 2022
Charly L,null,null,5,null,null,null,null,What a place! So glad we came up here to experience the view and food. Make sure you book in advance though as it gets booked up so quickly!,,Jul 2022
Tamara R,null,null,5,null,null,null,null,Amazing dinner!! Service was outstanding and the food amazing! The view was just a plus - but definitely do not miss out going here!!! AMAZING!,,Jul 2022
